loan_id,customer_id,product_type,plafond,tenor_months,interest_rate,disbursed_at,status,dpd,is_default,outstanding,updated_at
LOAN0006693,CUST004563,Tunaiku Mikro,50000000,3,25.28,2024-01-16,LANCAR,0,0,5482196,2024-04-15 00:00:00
LOAN0006694,CUST001796,Tunaiku KTA,5000000,6,33.82,2025-02-24,DPD60,65,1,1846503,2025-06-12 00:00:00
LOAN0006695,CUST004671,Tunaiku Mikro,2000000,12,34.75,2024-01-18,LANCAR,0,0,1932192,2024-05-29 00:00:00
LOAN0006696,CUST003582,Tunaiku KTA,100000000,36,15.78,2022-01-21,LANCAR,0,0,87616794,2022-10-19 00:00:00
LOAN0006697,CUST002151,Tunaiku Mikro,2000000,12,16.43,2022-11-29,LANCAR,0,0,657760,2023-02-25 00:00:00
LOAN0006698,CUST003876,Tunaiku KTA,5000000,3,16.41,2026-04-21,LANCAR,0,0,1549886,2026-09-04 00:00:00
LOAN0006699,CUST001004,Tunaiku KTA,5000000,6,13.64,2023-04-02,LUNAS,0,0,0,2023-12-22 00:00:00
LOAN0006700,CUST004363,Tunaiku KTA,25000000,6,13.25,2024-03-17,LUNAS,0,0,0,2024-09-28 00:00:00
LOAN0006701,CUST000821,Tunaiku KTA,100000000,3,34.79,2023-02-01,DPD60,65,1,95459458,2023-05-15 00:00:00
LOAN0006702,CUST001769,Tunaiku KTA,50000000,24,24.98,2026-03-11,DPD30,35,1,14640546,2026-08-27 00:00:00
LOAN0006703,CUST004831,Tunaiku KTA,2000000,36,18.63,2025-07-26,LANCAR,0,0,1333659,2025-09-06 00:00:00
LOAN0006704,CUST002429,Tunaiku KTA,50000000,3,30.71,2025-11-09,DPD90,95,1,32388765,2025-11-20 00:00:00
LOAN0006705,CUST003144,SMB Invoice Financing,10000000,6,21.75,2025-01-20,LUNAS,0,0,0,2025-11-10 00:00:00
LOAN0006706,CUST003120,Tunaiku KTA,100000000,3,15.02,2025-11-24,LANCAR,0,0,34350874,2026-10-21 00:00:00
LOAN0006707,CUST001216,Tunaiku KTA,50000000,18,22.41,2023-09-25,LANCAR,0,0,42690800,2024-04-02 00:00:00
LOAN0006708,CUST003954,Tunaiku KTA,50000000,3,24.36,2023-01-19,LANCAR,0,0,18962970,2023-06-03 00:00:00
LOAN0006709,CUST004910,Tunaiku KTA,2000000,3,20.66,2022-11-16,LANCAR,0,0,849619,2023-12-17 00:00:00
LOAN0006710,CUST004926,Tunaiku KTA,10000000,12,33.75,2025-04-01,LANCAR,0,0,2546018,2025-10-24 00:00:00
LOAN0006711,CUST003174,Tunaiku KTA,100000000,12,25.77,2024-04-27,LUNAS,0,0,0,2024-10-13 00:00:00
LOAN0006712,CUST000511,Tunaiku KTA,10000000,18,31.6,2024-11-19,LANCAR,0,0,5044368,2025-05-06 00:00:00
LOAN0006713,CUST002874,Tunaiku Mikro,25000000,12,33.01,2026-03-02,LUNAS,0,0,0,2027-02-01 00:00:00
LOAN0006714,CUST001143,Tunaiku KTA,10000000,6,34.89,2023-07-22,LANCAR,0,0,1532869,2024-04-15 00:00:00
LOAN0006715,CUST001950,Tunaiku KTA,10000000,3,20.49,2024-09-07,LANCAR,0,0,2403650,2025-05-24 00:00:00
LOAN0006716,CUST001356,Tunaiku Mikro,5000000,3,13.38,2024-04-10,LANCAR,0,0,3996635,2024-05-08 00:00:00
LOAN0006717,CUST000865,SMB Invoice Financing,2000000,12,19.48,2025-09-12,DPD90,95,1,1812381,2025-11-28 00:00:00
LOAN0006718,CUST000402,Tunaiku Mikro,2000000,36,33.95,2023-09-26,LANCAR,0,0,244401,2023-10-24 00:00:00
LOAN0006719,CUST002240,Tunaiku KTA,50000000,3,22.8,2022-12-26,LANCAR,0,0,6349072,2023-01-30 00:00:00
LOAN0006720,CUST001382,Tunaiku Mikro,10000000,12,30.7,2022-05-10,WRITE_OFF,120,1,3507624,2022-11-29 00:00:00
LOAN0006721,CUST002566,Tunaiku KTA,10000000,3,19.01,2025-10-21,LUNAS,0,0,0,2026-04-14 00:00:00
LOAN0006722,CUST004518,Tunaiku Mikro,5000000,3,27.23,2022-01-09,LANCAR,0,0,2110885,2022-07-24 00:00:00
LOAN0006723,CUST003234,Tunaiku Mikro,50000000,6,19.66,2022-11-15,LANCAR,0,0,23561214,2022-12-23 00:00:00
LOAN0006724,CUST002808,Tunaiku KTA,2000000,3,26.01,2023-04-06,LANCAR,0,0,377949,2023-04-11 00:00:00
LOAN0006725,CUST002460,Tunaiku Mikro,2000000,6,30.68,2025-05-09,LANCAR,0,0,1563149,2026-02-04 00:00:00
LOAN0006726,CUST000741,Tunaiku KTA,25000000,3,32.0,2022-12-17,LANCAR,0,0,20370146,2024-01-18 00:00:00
LOAN0006727,CUST002852,SMB Invoice Financing,5000000,12,24.08,2023-01-15,LANCAR,0,0,4397842,2023-12-24 00:00:00
LOAN0006728,CUST003810,Tunaiku Mikro,50000000,3,17.1,2024-01-09,LANCAR,0,0,48298416,2024-08-26 00:00:00
LOAN0006729,CUST004876,Tunaiku Mikro,5000000,12,20.26,2022-05-20,WRITE_OFF,120,1,1344118,2023-04-17 00:00:00
LOAN0006730,CUST000868,Tunaiku Mikro,5000000,24,13.36,2022-03-02,LUNAS,0,0,0,2022-11-22 00:00:00
LOAN0006731,CUST004131,Tunaiku Mikro,50000000,24,18.87,2022-09-30,LANCAR,0,0,34352234,2022-10-01 00:00:00
LOAN0006732,CUST003845,Tunaiku KTA,5000000,6,29.55,2025-04-24,LANCAR,0,0,4332278,2026-03-09 00:00:00
LOAN0006733,CUST002245,Tunaiku KTA,10000000,6,33.72,2023-08-25,LANCAR,0,0,2070206,2024-07-28 00:00:00
LOAN0006734,CUST000040,Tunaiku Mikro,10000000,3,28.1,2025-11-14,LANCAR,0,0,2709592,2026-02-17 00:00:00
LOAN0006735,CUST001137,Tunaiku KTA,5000000,6,24.82,2023-02-11,LANCAR,0,0,3362335,2024-03-14 00:00:00
LOAN0006736,CUST002685,Tunaiku Mikro,2000000,18,32.28,2023-02-12,LANCAR,0,0,213626,2023-06-26 00:00:00
LOAN0006737,CUST004190,SMB Modal Usaha,25000000,36,25.63,2024-12-01,LANCAR,0,0,8813342,2025-01-14 00:00:00
LOAN0006738,CUST003453,Tunaiku KTA,5000000,6,16.12,2025-12-16,LUNAS,0,0,0,2026-03-18 00:00:00
LOAN0006739,CUST001746,Tunaiku Mikro,2000000,3,17.71,2024-04-19,LUNAS,0,0,0,2025-01-08 00:00:00
LOAN0006740,CUST002661,SMB Modal Usaha,2000000,24,22.61,2024-03-29,LANCAR,0,0,344846,2024-07-17 00:00:00
LOAN0006741,CUST002464,Tunaiku Mikro,10000000,3,17.77,2022-05-30,LANCAR,0,0,9544153,2022-10-24 00:00:00
LOAN0006742,CUST001863,Tunaiku KTA,5000000,6,31.43,2024-03-14,LANCAR,0,0,4836328,2024-05-17 00:00:00
LOAN0006743,CUST001009,Tunaiku Mikro,2000000,3,26.98,2023-12-17,DPD30,35,1,1146103,2024-06-14 00:00:00
LOAN0006744,CUST002534,Tunaiku Mikro,2000000,6,13.77,2022-07-23,LANCAR,0,0,769632,2023-03-27 00:00:00
LOAN0006745,CUST000021,Tunaiku Mikro,5000000,6,17.08,2024-10-02,LUNAS,0,0,0,2025-10-18 00:00:00
LOAN0006746,CUST000991,Tunaiku Mikro,5000000,12,29.3,2022-08-15,LANCAR,0,0,2594251,2023-02-21 00:00:00
LOAN0006747,CUST001612,Tunaiku Mikro,10000000,6,31.35,2022-05-13,LANCAR,0,0,7618961,2022-07-31 00:00:00
LOAN0006748,CUST003665,Tunaiku KTA,10000000,6,22.79,2025-10-09,LANCAR,0,0,9828730,2025-10-13 00:00:00
LOAN0006749,CUST003987,Tunaiku Mikro,10000000,6,34.79,2023-03-26,DPD60,65,1,3330045,2023-12-05 00:00:00
LOAN0006750,CUST003372,Tunaiku KTA,50000000,6,17.08,2026-01-20,LANCAR,0,0,41931226,2026-11-22 00:00:00
LOAN0006751,CUST000627,Tunaiku KTA,5000000,24,18.9,2022-10-07,DPD30,35,1,4700252,2023-01-03 00:00:00
LOAN0006752,CUST001222,SMB Invoice Financing,5000000,6,27.63,2024-02-22,LANCAR,0,0,2155721,2024-10-22 00:00:00
LOAN0006753,CUST003274,Tunaiku KTA,10000000,12,28.23,2026-03-23,LANCAR,0,0,8700670,2026-05-15 00:00:00
LOAN0006754,CUST000673,Tunaiku KTA,25000000,3,23.42,2022-04-27,LANCAR,0,0,24349540,2023-03-20 00:00:00
LOAN0006755,CUST002115,Tunaiku Mikro,5000000,6,19.94,2022-07-21,LANCAR,0,0,563933,2023-05-18 00:00:00
LOAN0006756,CUST000132,Tunaiku KTA,25000000,3,30.5,2024-07-29,DPD90,95,1,18741251,2025-04-01 00:00:00
LOAN0006757,CUST001541,Tunaiku Mikro,50000000,3,15.33,2026-03-16,LANCAR,0,0,25083690,2027-03-29 00:00:00
LOAN0006758,CUST004252,SMB Modal Usaha,5000000,12,33.44,2025-12-26,LUNAS,0,0,0,2026-08-09 00:00:00
LOAN0006759,CUST000982,Tunaiku KTA,2000000,3,31.91,2022-09-29,LANCAR,0,0,806706,2023-10-05 00:00:00
LOAN0006760,CUST002102,Tunaiku Mikro,50000000,12,31.34,2024-08-08,LUNAS,0,0,0,2025-04-11 00:00:00
LOAN0006761,CUST003975,Tunaiku Mikro,2000000,24,25.94,2024-08-20,LANCAR,0,0,1373690,2024-09-14 00:00:00
LOAN0006762,CUST001904,Tunaiku Mikro,5000000,12,15.85,2024-05-25,LANCAR,0,0,2407817,2025-02-02 00:00:00
LOAN0006763,CUST004910,Tunaiku Mikro,2000000,6,27.8,2025-11-30,LANCAR,0,0,1508005,2026-10-06 00:00:00
LOAN0006764,CUST004131,Tunaiku Mikro,2000000,18,23.47,2022-09-24,LANCAR,0,0,1318856,2023-03-16 00:00:00
LOAN0006765,CUST001454,SMB Modal Usaha,10000000,3,26.97,2023-02-01,LANCAR,0,0,4809362,2024-01-30 00:00:00
LOAN0006766,CUST000320,Tunaiku Mikro,10000000,6,34.97,2023-02-06,LANCAR,0,0,9144742,2023-07-07 00:00:00
LOAN0006767,CUST003482,Tunaiku KTA,2000000,6,30.1,2025-02-20,LUNAS,0,0,0,2025-10-12 00:00:00
LOAN0006768,CUST000203,Tunaiku KTA,2000000,18,31.22,2022-07-14,LUNAS,0,0,0,2023-01-26 00:00:00
LOAN0006769,CUST003067,SMB Modal Usaha,5000000,12,23.12,2024-08-23,LANCAR,0,0,4661415,2024-09-20 00:00:00
LOAN0006770,CUST000180,SMB Modal Usaha,2000000,3,25.12,2025-03-22,LANCAR,0,0,370955,2025-07-28 00:00:00
LOAN0006771,CUST001240,Tunaiku KTA,5000000,12,30.89,2022-12-29,LANCAR,0,0,1725794,2023-06-06 00:00:00
LOAN0006772,CUST001036,Tunaiku KTA,5000000,12,13.85,2023-02-25,LANCAR,0,0,4639860,2023-10-11 00:00:00
LOAN0006773,CUST003738,Tunaiku KTA,5000000,6,28.32,2024-12-24,LANCAR,0,0,2746827,2025-01-29 00:00:00
LOAN0006774,CUST004370,Tunaiku KTA,10000000,6,27.19,2024-06-22,LANCAR,0,0,8476647,2024-10-04 00:00:00
LOAN0006775,CUST001273,Tunaiku Mikro,25000000,18,16.43,2022-09-01,LANCAR,0,0,15648135,2023-03-15 00:00:00
LOAN0006776,CUST003207,Tunaiku KTA,2000000,24,28.36,2024-07-07,LANCAR,0,0,1279716,2024-09-30 00:00:00
LOAN0006777,CUST003782,Tunaiku KTA,5000000,6,27.26,2025-10-30,LANCAR,0,0,4657134,2026-11-17 00:00:00
LOAN0006778,CUST002871,SMB Modal Usaha,2000000,12,18.66,2024-03-18,LUNAS,0,0,0,2025-04-20 00:00:00
LOAN0006779,CUST003171,Tunaiku KTA,5000000,6,33.18,2024-11-07,LANCAR,0,0,1396521,2025-07-17 00:00:00
LOAN0006780,CUST002188,Tunaiku Mikro,25000000,6,26.07,2025-01-16,DPD30,35,1,19868276,2025-01-26 00:00:00
LOAN0006781,CUST003072,Tunaiku KTA,5000000,3,31.25,2025-10-27,LANCAR,0,0,2772576,2025-12-13 00:00:00
LOAN0006782,CUST003431,Tunaiku Mikro,2000000,3,30.4,2024-01-12,LANCAR,0,0,785324,2024-02-20 00:00:00
LOAN0006783,CUST003215,SMB Modal Usaha,5000000,6,25.19,2024-05-22,LANCAR,0,0,3841296,2025-01-22 00:00:00
LOAN0006784,CUST003646,Tunaiku Mikro,25000000,6,22.38,2024-10-02,DPD90,95,1,13368999,2025-10-16 00:00:00
LOAN0006785,CUST004528,Tunaiku KTA,25000000,3,14.76,2022-09-14,LANCAR,0,0,10480556,2023-03-14 00:00:00
LOAN0006786,CUST002620,Tunaiku Mikro,25000000,6,20.43,2022-12-08,LANCAR,0,0,24635847,2023-02-20 00:00:00
LOAN0006787,CUST004517,Tunaiku KTA,2000000,36,34.28,2023-05-07,LANCAR,0,0,1749164,2023-06-08 00:00:00
LOAN0006788,CUST000105,Tunaiku KTA,2000000,12,24.74,2024-03-16,DPD30,35,1,783698,2025-01-18 00:00:00
LOAN0006789,CUST003703,Tunaiku Mikro,50000000,36,29.21,2025-05-06,DPD60,65,1,13402008,2025-10-14 00:00:00
LOAN0006790,CUST004953,SMB Modal Usaha,50000000,3,24.69,2025-03-27,LUNAS,0,0,0,2025-04-11 00:00:00
LOAN0006791,CUST003265,SMB Invoice Financing,5000000,6,15.31,2023-04-23,LANCAR,0,0,1171823,2023-05-17 00:00:00
LOAN0006792,CUST001956,Tunaiku KTA,2000000,36,17.45,2025-08-18,LUNAS,0,0,0,2025-09-28 00:00:00
LOAN0006793,CUST002607,SMB Invoice Financing,10000000,18,12.97,2024-12-23,LANCAR,0,0,3758045,2025-11-24 00:00:00
LOAN0006794,CUST001346,Tunaiku Mikro,25000000,6,21.95,2026-03-10,LANCAR,0,0,10366958,2026-10-12 00:00:00
LOAN0006795,CUST004143,SMB Modal Usaha,2000000,36,24.56,2024-05-23,LANCAR,0,0,460671,2024-08-13 00:00:00
LOAN0006796,CUST000521,Tunaiku Mikro,5000000,24,23.18,2025-12-16,DPD30,35,1,2785481,2026-07-11 00:00:00
LOAN0006797,CUST001574,Tunaiku Mikro,50000000,36,24.83,2024-02-12,DPD90,95,1,6667092,2024-06-21 00:00:00
LOAN0006798,CUST004500,Tunaiku Mikro,5000000,18,31.64,2023-09-24,LANCAR,0,0,4013487,2024-08-29 00:00:00
LOAN0006799,CUST000432,Tunaiku KTA,5000000,24,34.38,2024-02-19,LANCAR,0,0,1845441,2024-06-29 00:00:00
LOAN0006800,CUST000273,Tunaiku Mikro,5000000,36,26.54,2023-03-25,LANCAR,0,0,3091194,2024-01-09 00:00:00
LOAN0006801,CUST002796,SMB Invoice Financing,25000000,6,27.12,2022-01-28,LANCAR,0,0,17268053,2022-12-11 00:00:00
LOAN0006802,CUST000397,SMB Invoice Financing,5000000,12,20.42,2025-03-29,LUNAS,0,0,0,2026-05-01 00:00:00
LOAN0006803,CUST000460,Tunaiku Mikro,5000000,18,16.88,2023-12-30,LANCAR,0,0,4571793,2024-06-06 00:00:00
LOAN0006804,CUST004575,Tunaiku KTA,25000000,12,21.65,2026-03-05,LUNAS,0,0,0,2026-11-20 00:00:00
LOAN0006805,CUST001060,SMB Invoice Financing,5000000,6,29.68,2022-09-08,LUNAS,0,0,0,2023-02-16 00:00:00
LOAN0006806,CUST000667,SMB Modal Usaha,100000000,6,12.37,2022-03-29,LANCAR,0,0,45178336,2022-05-27 00:00:00
LOAN0006807,CUST001644,SMB Modal Usaha,5000000,24,29.59,2025-05-05,LUNAS,0,0,0,2025-07-26 00:00:00
LOAN0006808,CUST004154,SMB Invoice Financing,100000000,3,29.69,2022-06-14,LANCAR,0,0,42575224,2022-12-27 00:00:00
LOAN0006809,CUST004957,Tunaiku KTA,5000000,3,23.23,2024-10-27,LUNAS,0,0,0,2025-04-18 00:00:00
LOAN0006810,CUST004949,Tunaiku KTA,2000000,12,13.13,2025-10-25,LUNAS,0,0,0,2026-11-10 00:00:00
LOAN0006811,CUST003667,Tunaiku KTA,100000000,18,12.86,2023-09-12,LANCAR,0,0,34049584,2023-10-03 00:00:00
LOAN0006812,CUST002677,SMB Modal Usaha,100000000,6,18.91,2023-08-19,LANCAR,0,0,41346135,2023-08-23 00:00:00
LOAN0006813,CUST001340,Tunaiku Mikro,5000000,12,12.29,2023-12-09,LANCAR,0,0,4666860,2024-01-29 00:00:00
LOAN0006814,CUST003265,SMB Invoice Financing,5000000,24,34.71,2025-12-22,LUNAS,0,0,0,2026-02-16 00:00:00
LOAN0006815,CUST003626,SMB Invoice Financing,10000000,12,33.59,2024-04-30,LUNAS,0,0,0,2024-05-18 00:00:00
LOAN0006816,CUST000941,Tunaiku Mikro,2000000,6,27.58,2023-04-22,LANCAR,0,0,1998477,2023-06-11 00:00:00
LOAN0006817,CUST004953,SMB Modal Usaha,25000000,3,31.14,2022-10-02,LUNAS,0,0,0,2023-09-24 00:00:00
LOAN0006818,CUST001717,SMB Invoice Financing,25000000,12,25.17,2024-10-16,LUNAS,0,0,0,2025-03-31 00:00:00
LOAN0006819,CUST001455,SMB Modal Usaha,10000000,12,34.36,2024-08-11,LANCAR,0,0,3327258,2025-01-04 00:00:00
LOAN0006820,CUST004938,Tunaiku Mikro,100000000,36,15.88,2023-06-14,LANCAR,0,0,51795513,2023-11-07 00:00:00
LOAN0006821,CUST000249,Tunaiku Mikro,5000000,12,27.82,2025-12-14,LUNAS,0,0,0,2026-03-01 00:00:00
LOAN0006822,CUST003621,Tunaiku Mikro,5000000,18,14.72,2023-04-03,LANCAR,0,0,2775331,2023-05-19 00:00:00
LOAN0006823,CUST004170,SMB Invoice Financing,2000000,3,30.55,2022-06-05,LUNAS,0,0,0,2022-07-07 00:00:00
LOAN0006824,CUST002444,SMB Modal Usaha,10000000,12,16.68,2023-07-28,LANCAR,0,0,7819634,2024-05-08 00:00:00
LOAN0006825,CUST002967,Tunaiku Mikro,25000000,18,15.35,2023-06-29,LANCAR,0,0,10880701,2024-03-23 00:00:00
LOAN0006826,CUST003425,Tunaiku Mikro,5000000,3,14.07,2024-06-20,DPD60,65,1,1063616,2024-10-02 00:00:00
LOAN0006827,CUST003801,SMB Invoice Financing,2000000,3,24.75,2024-12-16,LANCAR,0,0,1171021,2025-05-11 00:00:00
LOAN0006828,CUST001475,Tunaiku KTA,50000000,6,25.59,2025-11-05,LANCAR,0,0,27778526,2025-12-21 00:00:00
LOAN0006829,CUST001750,Tunaiku Mikro,10000000,12,16.52,2022-09-04,LANCAR,0,0,4593203,2023-01-22 00:00:00
LOAN0006830,CUST003147,Tunaiku KTA,100000000,24,26.36,2024-02-17,LUNAS,0,0,0,2024-06-02 00:00:00
LOAN0006831,CUST003991,SMB Invoice Financing,100000000,12,14.57,2025-12-04,LANCAR,0,0,52479543,2026-08-19 00:00:00
LOAN0006832,CUST003099,SMB Invoice Financing,5000000,6,17.89,2025-02-14,LUNAS,0,0,0,2025-09-17 00:00:00
LOAN0006833,CUST000113,Tunaiku Mikro,5000000,3,26.99,2024-11-29,LANCAR,0,0,2336282,2025-07-09 00:00:00
LOAN0006834,CUST003342,Tunaiku Mikro,5000000,6,28.45,2023-03-31,LANCAR,0,0,2936408,2023-09-11 00:00:00
LOAN0006835,CUST003249,Tunaiku Mikro,10000000,18,14.7,2024-09-26,DPD30,35,1,3467408,2025-08-24 00:00:00
LOAN0006836,CUST002081,Tunaiku Mikro,25000000,36,26.37,2025-05-11,LUNAS,0,0,0,2025-09-07 00:00:00
LOAN0006837,CUST000573,Tunaiku KTA,5000000,24,22.35,2025-05-22,LANCAR,0,0,4499509,2026-03-19 00:00:00
LOAN0006838,CUST001751,Tunaiku KTA,5000000,24,18.06,2024-05-04,LANCAR,0,0,4289586,2024-05-16 00:00:00
LOAN0006839,CUST000524,Tunaiku Mikro,5000000,18,32.64,2025-01-11,LUNAS,0,0,0,2025-05-12 00:00:00
LOAN0006840,CUST000448,SMB Invoice Financing,2000000,12,13.3,2025-01-30,LANCAR,0,0,804477,2025-12-11 00:00:00
LOAN0006841,CUST000299,SMB Invoice Financing,100000000,6,26.92,2022-02-22,LANCAR,0,0,18997770,2022-09-16 00:00:00
LOAN0006842,CUST001583,SMB Modal Usaha,5000000,24,21.11,2023-09-05,LANCAR,0,0,1988409,2024-07-17 00:00:00
LOAN0006843,CUST002508,Tunaiku KTA,10000000,24,19.68,2024-04-16,LANCAR,0,0,6811606,2024-08-09 00:00:00
LOAN0006844,CUST003147,Tunaiku KTA,5000000,36,28.93,2025-02-06,LUNAS,0,0,0,2025-03-23 00:00:00
LOAN0006845,CUST000584,Tunaiku KTA,10000000,12,13.13,2025-08-16,DPD60,65,1,4392491,2026-09-12 00:00:00
LOAN0006846,CUST000723,Tunaiku Mikro,2000000,12,19.82,2024-09-23,DPD30,35,1,1587497,2025-02-04 00:00:00
LOAN0006847,CUST003412,SMB Invoice Financing,50000000,18,18.02,2022-09-26,LANCAR,0,0,33882888,2023-01-20 00:00:00
LOAN0006848,CUST001501,Tunaiku KTA,5000000,18,21.3,2025-09-27,LANCAR,0,0,3805831,2025-11-19 00:00:00
LOAN0006849,CUST004800,Tunaiku Mikro,25000000,36,33.96,2022-06-11,DPD60,65,1,3944528,2022-08-23 00:00:00
LOAN0006850,CUST004110,Tunaiku KTA,25000000,6,27.35,2024-06-06,LUNAS,0,0,0,2025-02-24 00:00:00
LOAN0006851,CUST003253,Tunaiku KTA,2000000,24,16.29,2023-08-10,LANCAR,0,0,1816383,2023-10-26 00:00:00
LOAN0006852,CUST001829,Tunaiku Mikro,50000000,24,30.46,2022-04-16,LUNAS,0,0,0,2023-04-11 00:00:00
LOAN0006853,CUST002966,SMB Invoice Financing,50000000,12,30.37,2022-11-14,LUNAS,0,0,0,2023-10-31 00:00:00
LOAN0006854,CUST004022,Tunaiku KTA,5000000,6,35.0,2025-11-05,LUNAS,0,0,0,2026-05-29 00:00:00
LOAN0006855,CUST000919,Tunaiku Mikro,10000000,12,17.25,2023-04-29,LANCAR,0,0,8213044,2023-08-31 00:00:00
LOAN0006856,CUST002922,SMB Modal Usaha,50000000,24,22.37,2025-10-10,LANCAR,0,0,41601008,2025-12-29 00:00:00
LOAN0006857,CUST004321,Tunaiku Mikro,5000000,6,33.65,2024-01-23,LANCAR,0,0,4528464,2024-06-25 00:00:00
LOAN0006858,CUST004185,SMB Invoice Financing,10000000,12,14.82,2023-01-13,LUNAS,0,0,0,2023-05-08 00:00:00
LOAN0006859,CUST004374,Tunaiku KTA,10000000,18,35.02,2024-03-02,LANCAR,0,0,2626132,2024-04-27 00:00:00
LOAN0006860,CUST004674,Tunaiku Mikro,2000000,12,31.78,2026-04-08,LUNAS,0,0,0,2026-10-03 00:00:00
LOAN0006861,CUST000112,Tunaiku Mikro,50000000,3,26.96,2023-10-15,LANCAR,0,0,43383660,2024-02-08 00:00:00
LOAN0006862,CUST003415,Tunaiku KTA,5000000,12,28.65,2026-02-21,DPD30,35,1,4393235,2026-06-06 00:00:00
LOAN0006863,CUST000611,Tunaiku Mikro,2000000,6,18.85,2024-11-13,LANCAR,0,0,1752317,2025-03-24 00:00:00
LOAN0006864,CUST001407,SMB Invoice Financing,10000000,12,28.67,2022-12-28,LANCAR,0,0,3512828,2023-01-04 00:00:00
LOAN0006865,CUST002345,Tunaiku KTA,10000000,12,35.62,2023-11-26,LUNAS,0,0,0,2024-03-14 00:00:00
LOAN0006866,CUST001222,SMB Invoice Financing,5000000,12,35.28,2024-09-30,LANCAR,0,0,4615219,2025-09-03 00:00:00
LOAN0006867,CUST003716,Tunaiku Mikro,2000000,12,13.67,2025-03-11,LUNAS,0,0,0,2025-11-02 00:00:00
LOAN0006868,CUST001513,Tunaiku KTA,100000000,18,15.07,2024-08-09,LANCAR,0,0,35262418,2024-09-10 00:00:00
LOAN0006869,CUST001012,Tunaiku Mikro,5000000,18,15.38,2022-12-07,LANCAR,0,0,4729733,2022-12-31 00:00:00
LOAN0006870,CUST003978,Tunaiku KTA,25000000,24,15.34,2025-07-13,LUNAS,0,0,0,2026-04-10 00:00:00
LOAN0006871,CUST001774,Tunaiku KTA,25000000,12,22.0,2024-07-19,LANCAR,0,0,7802701,2024-10-26 00:00:00
LOAN0006872,CUST001756,Tunaiku Mikro,5000000,18,15.64,2025-02-10,LANCAR,0,0,1128002,2025-09-10 00:00:00
LOAN0006873,CUST002003,SMB Invoice Financing,50000000,12,28.09,2024-09-07,LANCAR,0,0,27687667,2025-10-12 00:00:00
LOAN0006874,CUST004141,SMB Invoice Financing,25000000,12,26.26,2024-08-17,LUNAS,0,0,0,2024-09-04 00:00:00
LOAN0006875,CUST003685,SMB Modal Usaha,10000000,3,20.91,2024-11-29,LUNAS,0,0,0,2025-06-25 00:00:00
LOAN0006876,CUST001453,Tunaiku Mikro,25000000,24,29.03,2025-02-12,LANCAR,0,0,2701200,2026-01-02 00:00:00
LOAN0006877,CUST002955,Tunaiku Mikro,5000000,12,24.91,2023-11-11,DPD60,65,1,2174332,2023-11-12 00:00:00
LOAN0006878,CUST001747,Tunaiku Mikro,25000000,12,15.43,2024-11-06,LUNAS,0,0,0,2025-03-12 00:00:00
LOAN0006879,CUST002114,Tunaiku Mikro,2000000,36,24.4,2022-05-01,LUNAS,0,0,0,2023-03-21 00:00:00
LOAN0006880,CUST000354,Tunaiku KTA,10000000,12,20.05,2025-06-12,LANCAR,0,0,7960566,2026-07-04 00:00:00
LOAN0006881,CUST000854,Tunaiku KTA,25000000,24,21.32,2022-08-07,LANCAR,0,0,7592196,2022-12-28 00:00:00
LOAN0006882,CUST002121,Tunaiku Mikro,2000000,12,20.99,2024-08-05,LANCAR,0,0,537466,2025-03-12 00:00:00
LOAN0006883,CUST003150,Tunaiku Mikro,25000000,12,14.42,2023-12-02,LANCAR,0,0,11523996,2024-11-09 00:00:00
LOAN0006884,CUST003097,Tunaiku KTA,5000000,12,18.54,2024-10-08,LANCAR,0,0,4298718,2024-12-16 00:00:00
LOAN0006885,CUST000223,Tunaiku KTA,5000000,12,18.87,2022-06-18,LANCAR,0,0,3082786,2022-11-24 00:00:00
LOAN0006886,CUST001140,Tunaiku KTA,25000000,6,23.53,2025-01-09,LANCAR,0,0,6256479,2025-06-14 00:00:00
LOAN0006887,CUST004647,Tunaiku Mikro,5000000,12,15.09,2023-11-23,LANCAR,0,0,4805543,2024-01-07 00:00:00
LOAN0006888,CUST004894,Tunaiku Mikro,10000000,24,23.07,2022-12-30,LUNAS,0,0,0,2023-08-23 00:00:00
LOAN0006889,CUST000780,SMB Modal Usaha,5000000,12,35.41,2022-10-27,LUNAS,0,0,0,2023-09-10 00:00:00
LOAN0006890,CUST003857,Tunaiku KTA,10000000,18,30.68,2022-09-27,LANCAR,0,0,2582546,2023-07-12 00:00:00
LOAN0006891,CUST004866,SMB Modal Usaha,5000000,6,35.17,2023-09-30,LANCAR,0,0,4337092,2024-09-17 00:00:00
LOAN0006892,CUST004358,Tunaiku KTA,5000000,6,12.35,2025-05-23,LANCAR,0,0,2176242,2026-01-24 00:00:00
LOAN0006893,CUST000693,SMB Modal Usaha,50000000,12,21.25,2025-04-28,LUNAS,0,0,0,2025-04-30 00:00:00
LOAN0006894,CUST002318,Tunaiku Mikro,5000000,12,22.86,2022-09-13,LUNAS,0,0,0,2023-06-06 00:00:00
LOAN0006895,CUST003966,Tunaiku Mikro,10000000,3,25.55,2022-08-08,LANCAR,0,0,4157349,2023-03-25 00:00:00
LOAN0006896,CUST002012,Tunaiku KTA,25000000,18,32.77,2022-03-03,DPD90,95,1,4130509,2023-01-12 00:00:00
LOAN0006897,CUST000098,Tunaiku Mikro,2000000,6,30.03,2025-11-24,LUNAS,0,0,0,2026-08-13 00:00:00
