txn_id,account_id,txn_type,channel,amount,txn_ts
TXN000045570,ACC0000155,TOPUP,MOBILE_APP,167424,2025-09-19 22:29:18
TXN000045571,ACC0004295,PAYMENT,INTERNET_BANKING,467692,2025-10-11 22:18:15
TXN000045572,ACC0003968,TOPUP,VA,367411,2025-03-20 06:48:17
TXN000045573,ACC0005586,TOPUP,QRIS,451979,2026-03-19 16:44:38
TXN000045574,ACC0002616,PAYMENT,QRIS,200615,2025-07-01 20:30:24
TXN000045575,ACC0004405,TOPUP,MOBILE_APP,226655,2025-04-06 05:35:59
TXN000045576,ACC0004274,TOPUP,QRIS,142413,2025-03-01 12:27:54
TXN000045577,ACC0000658,WITHDRAWAL,MOBILE_APP,4185953,2025-04-29 06:26:21
TXN000045578,ACC0005522,WITHDRAWAL,VA,280408,2025-07-20 16:37:11
TXN000045579,ACC0001549,TOPUP,QRIS,2038825,2025-06-17 22:32:48
TXN000045580,ACC0001602,WITHDRAWAL,QRIS,126710,2025-07-31 10:59:02
TXN000045581,ACC0004181,TOPUP,QRIS,213279,2026-01-09 21:20:29
TXN000045582,ACC0003364,WITHDRAWAL,MOBILE_APP,169644,2025-09-19 03:33:15
TXN000045583,ACC0002206,TRANSFER,MOBILE_APP,1387452,2026-04-04 18:36:55
TXN000045584,ACC0004943,WITHDRAWAL,VA,126874,2025-02-27 05:59:38
TXN000045585,ACC0002770,PAYMENT,VA,508907,2026-04-16 11:24:39
TXN000045586,ACC0004255,WITHDRAWAL,MOBILE_APP,3002386,2025-02-12 23:42:59
TXN000045587,ACC0002977,WITHDRAWAL,QRIS,736482,2025-05-14 12:36:29
TXN000045588,ACC0005664,TRANSFER,MOBILE_APP,1686779,2026-01-11 10:53:53
TXN000045589,ACC0004071,WITHDRAWAL,MOBILE_APP,371362,2025-04-27 15:52:19
TXN000045590,ACC0005075,TOPUP,MOBILE_APP,319738,2025-08-25 13:12:44
TXN000045591,ACC0005606,WITHDRAWAL,MOBILE_APP,1875421,2025-12-16 10:36:19
TXN000045592,ACC0003946,TOPUP,MOBILE_APP,454870,2025-08-11 20:36:00
TXN000045593,ACC0002143,INTEREST,MOBILE_APP,5016238,2025-12-23 03:05:00
TXN000045594,ACC0003635,TOPUP,MOBILE_APP,187711,2025-08-10 17:47:34
TXN000045595,ACC0005621,TOPUP,VA,490589,2025-07-30 13:43:39
TXN000045596,ACC0000911,TRANSFER,MOBILE_APP,1107573,2025-01-14 01:41:16
TXN000045597,ACC0003670,INTEREST,MOBILE_APP,35216,2025-10-23 17:56:56
TXN000045598,ACC0004739,TRANSFER,MOBILE_APP,2701986,2025-01-19 07:12:12
TXN000045599,ACC0000391,WITHDRAWAL,QRIS,169014,2025-03-08 06:06:43
TXN000045600,ACC0000489,WITHDRAWAL,MOBILE_APP,1269469,2025-08-08 19:13:52
TXN000045601,ACC0001652,TOPUP,MOBILE_APP,158487,2025-12-04 10:53:52
TXN000045602,ACC0000227,FEE,QRIS,2040226,2026-03-07 22:05:38
TXN000045603,ACC0005644,PAYMENT,VA,255279,2026-04-27 22:51:35
TXN000045604,ACC0002549,PAYMENT,MOBILE_APP,900516,2025-01-06 20:03:21
TXN000045605,ACC0001969,TRANSFER,ATM_BERSAMA,2910378,2025-05-07 14:18:14
TXN000045606,ACC0001993,FEE,MOBILE_APP,486792,2025-11-09 18:19:51
TXN000045607,ACC0003801,TRANSFER,MOBILE_APP,649878,2025-04-08 13:32:36
TXN000045608,ACC0005647,TOPUP,MOBILE_APP,3818985,2026-03-12 19:54:36
TXN000045609,ACC0003525,TRANSFER,MOBILE_APP,1782284,2025-04-25 01:45:23
TXN000045610,ACC0004913,TOPUP,MOBILE_APP,914232,2025-04-02 12:39:26
TXN000045611,ACC0003556,TRANSFER,MOBILE_APP,498188,2025-04-26 10:53:05
TXN000045612,ACC0001108,TRANSFER,VA,94578,2025-04-12 08:36:45
TXN000045613,ACC0001740,TRANSFER,MOBILE_APP,192110,2025-02-27 09:30:30
TXN000045614,ACC0003554,WITHDRAWAL,MOBILE_APP,5142697,2026-01-26 11:59:14
TXN000045615,ACC0005529,TRANSFER,MOBILE_APP,389362,2026-02-23 15:52:23
TXN000045616,ACC0003783,TRANSFER,QRIS,4669980,2025-11-15 17:23:25
TXN000045617,ACC0003203,INTEREST,MOBILE_APP,700456,2025-04-03 23:56:34
TXN000045618,ACC0005064,FEE,MOBILE_APP,2880274,2025-04-18 10:41:22
TXN000045619,ACC0000655,TOPUP,MOBILE_APP,70660,2025-01-17 02:21:50
TXN000045620,ACC0002150,TOPUP,MOBILE_APP,724843,2026-04-03 22:34:06
TXN000045621,ACC0001576,TOPUP,VA,989767,2026-05-12 01:02:29
TXN000045622,ACC0003519,INTEREST,ATM_BERSAMA,264641,2025-11-19 07:21:36
TXN000045623,ACC0000519,PAYMENT,ATM_BERSAMA,736228,2026-03-19 08:58:51
TXN000045624,ACC0005940,TOPUP,MOBILE_APP,541290,2025-02-05 22:51:07
TXN000045625,ACC0004296,INTEREST,MOBILE_APP,443850,2025-12-07 17:32:38
TXN000045626,ACC0002273,FEE,QRIS,123085,2025-07-26 11:43:29
TXN000045627,ACC0000017,TOPUP,INTERNET_BANKING,1244575,2025-11-21 11:29:27
TXN000045628,ACC0001466,WITHDRAWAL,MOBILE_APP,310101,2025-01-31 20:06:05
TXN000045629,ACC0004314,TOPUP,MOBILE_APP,4678076,2025-04-28 01:51:54
TXN000045630,ACC0005598,INTEREST,QRIS,230556,2025-05-02 18:24:36
TXN000045631,ACC0001236,TRANSFER,VA,48028,2025-05-20 12:20:08
TXN000045632,ACC0001427,INTEREST,MOBILE_APP,753134,2025-01-24 16:57:19
TXN000045633,ACC0003322,WITHDRAWAL,MOBILE_APP,194190,2025-01-27 14:18:38
TXN000045634,ACC0000501,TOPUP,VA,294448,2026-02-17 07:30:09
TXN000045635,ACC0002088,TOPUP,VA,1717934,2025-06-21 02:39:15
TXN000045636,ACC0004442,TRANSFER,INTERNET_BANKING,66339,2025-01-29 20:12:24
TXN000045637,ACC0001851,TOPUP,VA,1001617,2025-04-11 12:20:07
TXN000045638,ACC0004227,TRANSFER,MOBILE_APP,415090,2025-09-02 08:58:55
TXN000045639,ACC0002030,TOPUP,VA,9811109,2025-08-03 22:54:17
TXN000045640,ACC0002793,TRANSFER,MOBILE_APP,147558,2025-10-10 02:39:02
TXN000045641,ACC0002634,WITHDRAWAL,VA,211993,2025-11-05 02:52:04
TXN000045642,ACC0000395,PAYMENT,MOBILE_APP,389400,2025-10-09 14:10:38
TXN000045643,ACC0004843,TOPUP,ATM_BERSAMA,830299,2026-05-25 13:35:51
TXN000045644,ACC0004554,TOPUP,VA,2327609,2026-03-23 16:58:45
TXN000045645,ACC0004408,TRANSFER,MOBILE_APP,220910,2025-01-07 02:04:19
TXN000045646,ACC0004049,INTEREST,MOBILE_APP,1731467,2025-08-29 12:46:39
TXN000045647,ACC0001855,TOPUP,VA,274577,2026-03-06 16:14:31
TXN000045648,ACC0004526,PAYMENT,MOBILE_APP,921172,2025-06-01 11:38:27
TXN000045649,ACC0000709,PAYMENT,MOBILE_APP,1625224,2025-09-24 13:14:30
TXN000045650,ACC0003901,WITHDRAWAL,QRIS,896335,2026-04-02 22:39:00
TXN000045651,ACC0001688,TOPUP,MOBILE_APP,68092,2026-04-06 05:27:54
TXN000045652,ACC0002755,TOPUP,QRIS,3388738,2025-08-29 16:50:00
TXN000045653,ACC0000277,PAYMENT,VA,331539,2025-09-19 20:54:57
TXN000045654,ACC0004305,FEE,MOBILE_APP,887693,2026-04-26 03:07:44
TXN000045655,ACC0002395,TOPUP,INTERNET_BANKING,197001,2025-04-15 00:40:35
TXN000045656,ACC0004961,TRANSFER,MOBILE_APP,165754,2025-01-12 10:56:21
TXN000045657,ACC0000650,TOPUP,MOBILE_APP,76284,2025-10-16 16:33:16
TXN000045658,ACC0003803,TRANSFER,MOBILE_APP,133198,2025-09-08 16:13:16
TXN000045659,ACC0002904,FEE,MOBILE_APP,68214,2025-12-23 01:51:08
TXN000045660,ACC0005464,WITHDRAWAL,VA,909371,2026-02-16 17:41:18
TXN000045661,ACC0000166,TRANSFER,VA,42044,2025-10-26 03:08:35
TXN000045662,ACC0000609,TRANSFER,MOBILE_APP,290454,2025-11-29 05:04:25
TXN000045663,ACC0002971,WITHDRAWAL,MOBILE_APP,325663,2025-12-12 21:15:21
TXN000045664,ACC0005447,TOPUP,VA,476879,2026-05-04 19:54:47
TXN000045665,ACC0002471,WITHDRAWAL,MOBILE_APP,1409260,2026-01-15 21:50:10
TXN000045666,ACC0001471,PAYMENT,QRIS,803702,2025-10-21 15:12:16
TXN000045667,ACC0001413,TRANSFER,VA,145427,2025-10-25 13:16:07
TXN000045668,ACC0005287,TOPUP,MOBILE_APP,324376,2026-03-26 03:19:14
TXN000045669,ACC0005259,INTEREST,QRIS,31337,2025-02-28 02:36:02
TXN000045670,ACC0003255,TOPUP,MOBILE_APP,55537,2025-03-12 13:08:09
TXN000045671,ACC0004409,WITHDRAWAL,VA,244226,2026-02-11 10:13:18
TXN000045672,ACC0003627,TOPUP,VA,404220,2025-02-23 15:36:03
TXN000045673,ACC0005501,PAYMENT,MOBILE_APP,829677,2026-01-30 04:51:18
TXN000045674,ACC0001352,TRANSFER,MOBILE_APP,354001,2026-04-18 01:52:21
TXN000045675,ACC0001512,WITHDRAWAL,QRIS,531834,2025-01-04 04:45:37
TXN000045676,ACC0005584,WITHDRAWAL,MOBILE_APP,317958,2026-01-13 22:44:42
TXN000045677,ACC0002896,WITHDRAWAL,QRIS,2048733,2026-03-22 05:47:33
TXN000045678,ACC0001501,TOPUP,VA,73684,2025-03-23 00:03:01
TXN000045679,ACC0000973,PAYMENT,QRIS,132390,2026-03-02 11:21:56
TXN000045680,ACC0005304,PAYMENT,MOBILE_APP,329097,2025-04-12 08:42:31
TXN000045681,ACC0001040,PAYMENT,QRIS,275802,2025-02-11 04:39:12
TXN000045682,ACC0005441,TOPUP,MOBILE_APP,118967,2025-05-06 11:58:10
TXN000045683,ACC0002003,PAYMENT,QRIS,1251057,2025-07-24 10:05:07
TXN000045684,ACC0002246,TRANSFER,VA,766267,2025-06-09 18:24:24
TXN000045685,ACC0002572,TOPUP,INTERNET_BANKING,311677,2026-03-18 17:45:32
TXN000045686,ACC0002662,PAYMENT,VA,494341,2025-01-04 12:47:36
TXN000045687,ACC0004474,TRANSFER,MOBILE_APP,412774,2025-12-19 01:21:10
TXN000045688,ACC0002787,FEE,MOBILE_APP,1152847,2025-11-28 12:04:42
TXN000045689,ACC0002930,TOPUP,VA,407440,2026-03-31 01:41:43
TXN000045690,ACC0000844,TOPUP,MOBILE_APP,816202,2026-02-20 06:05:25
TXN000045691,ACC0001288,WITHDRAWAL,QRIS,4103487,2025-02-02 08:25:09
TXN000045692,ACC0003475,TRANSFER,MOBILE_APP,19627646,2026-01-08 14:20:45
TXN000045693,ACC0000131,WITHDRAWAL,QRIS,536529,2025-04-20 22:22:49
TXN000045694,ACC0000136,TRANSFER,QRIS,685811,2026-04-07 00:30:35
TXN000045695,ACC0002771,INTEREST,QRIS,758866,2026-04-16 13:25:11
TXN000045696,ACC0002513,WITHDRAWAL,VA,1867660,2025-08-23 05:10:47
TXN000045697,ACC0001000,WITHDRAWAL,MOBILE_APP,72525,2025-09-12 01:53:15
TXN000045698,ACC0003143,TOPUP,QRIS,1717361,2025-05-11 04:55:42
TXN000045699,ACC0004060,WITHDRAWAL,VA,1866407,2025-09-11 17:24:58
TXN000045700,ACC0005816,WITHDRAWAL,ATM_BERSAMA,6761733,2025-04-09 19:39:53
TXN000045701,ACC0002275,WITHDRAWAL,MOBILE_APP,249369,2026-05-08 20:11:18
TXN000045702,ACC0001341,WITHDRAWAL,MOBILE_APP,84281,2025-09-13 02:25:10
TXN000045703,ACC0003594,TOPUP,QRIS,1281919,2026-01-13 19:15:27
TXN000045704,ACC0004661,INTEREST,QRIS,50208,2025-08-15 00:20:10
TXN000045705,ACC0001102,INTEREST,QRIS,295661,2025-07-23 18:03:01
TXN000045706,ACC0003978,TRANSFER,MOBILE_APP,128182,2025-06-18 05:19:19
TXN000045707,ACC0005080,TRANSFER,MOBILE_APP,946071,2025-03-25 13:20:57
TXN000045708,ACC0004611,TOPUP,MOBILE_APP,480430,2025-04-10 14:45:31
TXN000045709,ACC0004791,FEE,VA,2280934,2025-03-17 02:17:02
TXN000045710,ACC0003133,TRANSFER,VA,147625,2025-05-21 01:27:42
TXN000045711,ACC0002889,WITHDRAWAL,QRIS,450592,2025-02-15 13:21:46
TXN000045712,ACC0005769,INTEREST,VA,107757,2025-06-17 15:47:23
TXN000045713,ACC0004991,INTEREST,MOBILE_APP,325297,2025-11-06 10:04:19
TXN000045714,ACC0005619,WITHDRAWAL,QRIS,454483,2025-12-26 14:16:28
TXN000045715,ACC0000831,TRANSFER,MOBILE_APP,4676146,2026-01-31 13:26:26
TXN000045716,ACC0001714,TOPUP,QRIS,768581,2025-01-02 17:41:29
TXN000045717,ACC0002763,INTEREST,VA,99842,2025-02-19 01:43:53
TXN000045718,ACC0000268,TRANSFER,QRIS,854432,2026-01-10 01:53:58
TXN000045719,ACC0005121,TRANSFER,QRIS,342253,2025-05-09 22:31:24
TXN000045720,ACC0002032,TRANSFER,VA,1763303,2025-12-09 09:10:37
TXN000045721,ACC0003197,TRANSFER,QRIS,105640,2025-03-01 01:38:55
TXN000045722,ACC0004725,TRANSFER,VA,578797,2025-02-09 07:44:50
TXN000045723,ACC0000646,TOPUP,MOBILE_APP,377950,2026-05-26 22:59:21
TXN000045724,ACC0003415,PAYMENT,VA,2393227,2025-07-29 16:45:20
TXN000045725,ACC0002892,TRANSFER,VA,292703,2025-06-02 13:43:39
TXN000045726,ACC0004829,FEE,VA,493910,2026-04-18 20:07:41
TXN000045727,ACC0000699,TOPUP,VA,132933,2025-10-16 20:27:35
TXN000045728,ACC0001136,INTEREST,VA,536095,2025-07-26 05:39:11
TXN000045729,ACC0003987,TOPUP,QRIS,41309,2026-05-26 00:06:51
TXN000045730,ACC0002030,TOPUP,QRIS,238773,2025-11-20 11:57:26
TXN000045731,ACC0003479,TOPUP,INTERNET_BANKING,1574142,2026-02-21 04:54:27
TXN000045732,ACC0000676,PAYMENT,QRIS,123718,2025-06-05 11:57:09
TXN000045733,ACC0000213,PAYMENT,MOBILE_APP,549403,2025-09-09 22:24:04
TXN000045734,ACC0005249,INTEREST,QRIS,842815,2025-10-21 22:43:21
TXN000045735,ACC0004798,PAYMENT,INTERNET_BANKING,1637232,2026-04-01 11:08:52
TXN000045736,ACC0001023,INTEREST,VA,1115154,2025-01-31 08:24:51
TXN000045737,ACC0000764,WITHDRAWAL,VA,241460,2025-08-31 19:13:43
TXN000045738,ACC0001912,WITHDRAWAL,QRIS,82883,2025-01-20 23:52:49
TXN000045739,ACC0001652,INTEREST,MOBILE_APP,1047293,2026-05-25 20:19:02
TXN000045740,ACC0003320,TOPUP,MOBILE_APP,147008,2026-01-12 05:30:07
TXN000045741,ACC0002433,TRANSFER,MOBILE_APP,786750,2026-03-19 02:17:57
TXN000045742,ACC0000016,FEE,ATM_BERSAMA,325909,2025-11-02 13:13:48
TXN000045743,ACC0004311,FEE,QRIS,627052,2026-05-06 22:07:54
TXN000045744,ACC0000717,WITHDRAWAL,QRIS,235580,2025-01-04 04:32:30
TXN000045745,ACC0005286,INTEREST,VA,551741,2025-01-19 12:01:11
TXN000045746,ACC0003964,TOPUP,MOBILE_APP,107157,2025-05-26 12:25:18
TXN000045747,ACC0002895,WITHDRAWAL,VA,458254,2025-12-18 10:28:23
TXN000045748,ACC0004652,TOPUP,MOBILE_APP,1535764,2026-05-13 05:00:50
TXN000045749,ACC0003993,PAYMENT,MOBILE_APP,135182,2026-03-29 15:42:57
TXN000045750,ACC0001762,TRANSFER,QRIS,282100,2025-08-02 03:09:27
TXN000045751,ACC0005038,TOPUP,MOBILE_APP,141846,2026-04-18 20:12:59
TXN000045752,ACC0001040,PAYMENT,VA,424909,2026-03-02 05:01:25
TXN000045753,ACC0003699,TRANSFER,VA,312361,2025-11-06 08:03:10
TXN000045754,ACC0004477,TOPUP,VA,147622,2025-08-11 19:34:36
TXN000045755,ACC0004733,WITHDRAWAL,QRIS,617914,2026-04-23 04:30:30
TXN000045756,ACC0001663,PAYMENT,VA,227729,2025-12-30 12:05:34
TXN000045757,ACC0002862,TOPUP,ATM_BERSAMA,171373,2025-06-22 07:35:49
TXN000045758,ACC0003332,INTEREST,QRIS,1383258,2025-06-15 21:12:52
TXN000045759,ACC0003095,TRANSFER,QRIS,82204,2025-06-28 02:08:22
TXN000045760,ACC0004109,PAYMENT,MOBILE_APP,432719,2026-03-27 06:39:28
TXN000045761,ACC0000618,INTEREST,MOBILE_APP,249749,2025-01-04 03:52:56
TXN000045762,ACC0004282,WITHDRAWAL,VA,4527668,2025-09-28 15:25:41
TXN000045763,ACC0001907,WITHDRAWAL,VA,60214,2026-02-06 15:43:42
TXN000045764,ACC0003506,TOPUP,MOBILE_APP,2212095,2026-04-04 06:05:10
TXN000045765,ACC0001450,TRANSFER,MOBILE_APP,79731,2025-08-01 16:21:48
TXN000045766,ACC0002263,TOPUP,ATM_BERSAMA,759830,2026-01-04 12:08:50
TXN000045767,ACC0000257,WITHDRAWAL,MOBILE_APP,524993,2026-01-30 09:46:55
TXN000045768,ACC0004367,FEE,QRIS,212882,2025-08-28 20:38:15
TXN000045769,ACC0000016,TRANSFER,VA,1042191,2025-10-27 12:47:50
TXN000045770,ACC0000307,INTEREST,MOBILE_APP,350081,2025-01-29 17:57:35
TXN000045771,ACC0001282,TOPUP,MOBILE_APP,943034,2025-04-26 02:24:35
TXN000045772,ACC0002065,TRANSFER,QRIS,122128,2025-05-30 05:36:25
TXN000045773,ACC0005434,TRANSFER,QRIS,72484,2026-04-05 20:31:14
TXN000045774,ACC0000987,PAYMENT,MOBILE_APP,761175,2025-11-15 02:00:29
TXN000045775,ACC0000449,TRANSFER,QRIS,1231734,2026-05-04 22:45:08
TXN000045776,ACC0005569,PAYMENT,INTERNET_BANKING,156229,2025-06-19 20:35:02
TXN000045777,ACC0003207,TOPUP,INTERNET_BANKING,1355952,2025-10-30 12:39:11
TXN000045778,ACC0003779,INTEREST,MOBILE_APP,339715,2025-09-17 21:09:55
TXN000045779,ACC0003284,FEE,MOBILE_APP,136262,2026-01-06 14:30:14
TXN000045780,ACC0000666,TOPUP,VA,523565,2026-04-10 19:08:37
TXN000045781,ACC0004260,WITHDRAWAL,QRIS,280332,2025-09-12 04:47:05
TXN000045782,ACC0003041,TRANSFER,VA,634875,2025-09-21 02:03:15
TXN000045783,ACC0000966,TRANSFER,MOBILE_APP,234042,2025-09-10 23:45:02
TXN000045784,ACC0000554,TRANSFER,VA,4386020,2026-02-26 23:45:24
TXN000045785,ACC0005114,WITHDRAWAL,MOBILE_APP,2014015,2025-03-07 19:24:13
TXN000045786,ACC0004071,INTEREST,INTERNET_BANKING,3008649,2026-03-02 08:52:57
TXN000045787,ACC0005043,TOPUP,MOBILE_APP,2404640,2025-10-23 04:54:27
TXN000045788,ACC0004713,TOPUP,MOBILE_APP,568522,2025-07-14 18:15:23
TXN000045789,ACC0003611,TRANSFER,VA,811927,2025-01-04 22:36:18
TXN000045790,ACC0001746,PAYMENT,MOBILE_APP,2026510,2025-06-01 19:30:40
TXN000045791,ACC0005928,TOPUP,MOBILE_APP,259378,2025-02-04 05:47:06
TXN000045792,ACC0004985,WITHDRAWAL,INTERNET_BANKING,339710,2025-04-26 03:11:10
TXN000045793,ACC0002118,TRANSFER,MOBILE_APP,595507,2025-05-22 15:00:06
TXN000045794,ACC0005374,WITHDRAWAL,VA,14345,2025-08-23 03:07:14
TXN000045795,ACC0000575,TRANSFER,ATM_BERSAMA,474668,2025-01-06 21:43:35
TXN000045796,ACC0001651,TOPUP,MOBILE_APP,842876,2025-12-19 07:58:08
TXN000045797,ACC0003653,TOPUP,VA,273226,2026-04-14 01:29:55
TXN000045798,ACC0002547,TRANSFER,QRIS,1332486,2026-01-31 00:56:54
TXN000045799,ACC0002586,TRANSFER,MOBILE_APP,330133,2025-05-16 00:59:42
TXN000045800,ACC0005807,INTEREST,MOBILE_APP,1750744,2026-03-13 15:32:04
TXN000045801,ACC0003802,WITHDRAWAL,ATM_BERSAMA,47910,2025-09-10 23:15:49
TXN000045802,ACC0002878,TRANSFER,ATM_BERSAMA,377782,2026-04-14 21:58:48
TXN000045803,ACC0002644,PAYMENT,QRIS,1195030,2026-05-31 04:10:20
TXN000045804,ACC0004016,WITHDRAWAL,VA,689001,2026-01-06 15:30:39
TXN000045805,ACC0004303,WITHDRAWAL,MOBILE_APP,80328,2026-02-14 03:59:32
TXN000045806,ACC0000416,TOPUP,VA,470633,2026-05-02 03:35:08
TXN000045807,ACC0002471,TRANSFER,MOBILE_APP,2959788,2025-05-04 06:10:18
TXN000045808,ACC0000844,PAYMENT,MOBILE_APP,2011550,2025-04-12 18:18:27
TXN000045809,ACC0000124,TRANSFER,MOBILE_APP,170611,2025-02-18 23:57:16
TXN000045810,ACC0005607,FEE,MOBILE_APP,949681,2025-05-16 20:54:41
TXN000045811,ACC0002497,FEE,MOBILE_APP,5068367,2025-03-24 19:55:40
TXN000045812,ACC0002373,TOPUP,QRIS,222179,2025-06-29 14:25:13
TXN000045813,ACC0001409,WITHDRAWAL,QRIS,563813,2025-03-29 03:56:26
TXN000045814,ACC0004785,PAYMENT,MOBILE_APP,1301952,2025-11-28 10:20:07
TXN000045815,ACC0005307,TRANSFER,MOBILE_APP,591545,2025-01-02 14:36:59
TXN000045816,ACC0001042,TRANSFER,QRIS,1164122,2026-04-10 18:27:43
TXN000045817,ACC0000742,FEE,VA,232550,2025-06-24 15:06:57
TXN000045818,ACC0002628,INTEREST,MOBILE_APP,863823,2025-01-10 15:07:53
TXN000045819,ACC0005501,TRANSFER,ATM_BERSAMA,473288,2025-01-11 20:14:47
TXN000045820,ACC0003908,WITHDRAWAL,QRIS,289842,2025-08-03 20:54:33
TXN000045821,ACC0004113,TOPUP,MOBILE_APP,484853,2025-09-13 08:30:10
TXN000045822,ACC0004162,TRANSFER,MOBILE_APP,310947,2025-11-02 21:47:47
TXN000045823,ACC0005205,PAYMENT,INTERNET_BANKING,937792,2025-08-04 15:47:23
TXN000045824,ACC0004929,WITHDRAWAL,VA,544504,2025-10-18 08:03:21
TXN000045825,ACC0003408,PAYMENT,VA,354973,2025-12-26 02:13:51
TXN000045826,ACC0002196,WITHDRAWAL,QRIS,14660869,2025-06-21 05:45:54
TXN000045827,ACC0002333,PAYMENT,VA,1257461,2025-05-21 04:47:50
TXN000045828,ACC0004267,TRANSFER,MOBILE_APP,388250,2025-11-15 13:50:26
TXN000045829,ACC0003118,TOPUP,MOBILE_APP,2096537,2025-04-01 11:26:28
TXN000045830,ACC0003647,FEE,MOBILE_APP,871928,2025-10-27 05:56:56
TXN000045831,ACC0003727,INTEREST,VA,171802,2025-12-15 05:13:04
TXN000045832,ACC0003359,TOPUP,ATM_BERSAMA,385051,2025-10-04 14:36:29
TXN000045833,ACC0004255,TOPUP,QRIS,338541,2025-11-12 01:05:44
TXN000045834,ACC0005570,TOPUP,MOBILE_APP,1113686,2025-07-01 23:49:13
TXN000045835,ACC0002406,INTEREST,QRIS,491710,2026-02-19 21:15:40
TXN000045836,ACC0003982,INTEREST,MOBILE_APP,128608,2025-02-25 08:58:51
TXN000045837,ACC0001432,WITHDRAWAL,MOBILE_APP,606039,2025-05-22 22:56:52
TXN000045838,ACC0000835,PAYMENT,QRIS,259454,2025-07-11 15:49:59
TXN000045839,ACC0005797,TOPUP,QRIS,106849,2025-10-11 07:44:13
TXN000045840,ACC0005878,INTEREST,VA,252711,2026-03-19 15:24:52
TXN000045841,ACC0001944,TRANSFER,QRIS,628308,2026-04-21 05:53:19
TXN000045842,ACC0003550,INTEREST,VA,964789,2025-01-21 03:54:57
TXN000045843,ACC0003778,TRANSFER,ATM_BERSAMA,1235124,2025-07-08 22:58:07
TXN000045844,ACC0005276,PAYMENT,MOBILE_APP,42317,2025-12-27 05:30:59
TXN000045845,ACC0004114,WITHDRAWAL,QRIS,1204982,2026-01-05 12:50:08
TXN000045846,ACC0001198,INTEREST,MOBILE_APP,486234,2026-02-06 04:19:06
TXN000045847,ACC0004216,PAYMENT,VA,411187,2025-12-01 15:26:13
TXN000045848,ACC0002709,TOPUP,QRIS,242837,2025-01-03 01:13:03
TXN000045849,ACC0000445,PAYMENT,VA,464215,2026-03-04 02:13:30
TXN000045850,ACC0005567,PAYMENT,MOBILE_APP,954521,2025-09-30 12:08:22
TXN000045851,ACC0004254,TRANSFER,MOBILE_APP,631261,2025-05-19 07:49:21
TXN000045852,ACC0001505,TOPUP,QRIS,389063,2025-09-04 04:29:17
TXN000045853,ACC0000632,INTEREST,VA,1856254,2025-03-12 04:21:37
TXN000045854,ACC0001127,TOPUP,QRIS,573391,2025-10-22 02:47:07
TXN000045855,ACC0000731,TRANSFER,VA,718495,2026-02-10 12:16:10
TXN000045856,ACC0002852,PAYMENT,QRIS,161056,2025-12-19 01:21:41
TXN000045857,ACC0000490,INTEREST,VA,162607,2025-03-13 13:13:06
TXN000045858,ACC0005338,FEE,VA,6943108,2025-03-02 14:02:53
TXN000045859,ACC0001735,INTEREST,MOBILE_APP,114577,2025-11-11 19:37:18
TXN000045860,ACC0003604,WITHDRAWAL,QRIS,257061,2025-06-21 06:35:59
TXN000045861,ACC0005739,TOPUP,MOBILE_APP,343075,2025-08-28 00:12:32
TXN000045862,ACC0001842,WITHDRAWAL,MOBILE_APP,188406,2025-07-26 08:29:58
TXN000045863,ACC0000453,WITHDRAWAL,VA,519700,2026-02-16 18:22:00
TXN000045864,ACC0004280,TRANSFER,MOBILE_APP,1976955,2025-07-02 00:54:44
TXN000045865,ACC0003285,TRANSFER,MOBILE_APP,248058,2025-10-15 05:55:01
TXN000045866,ACC0001326,TRANSFER,QRIS,49036,2025-06-25 09:49:10
TXN000045867,ACC0000860,FEE,MOBILE_APP,147115,2025-05-07 09:30:06
TXN000045868,ACC0004536,PAYMENT,MOBILE_APP,517930,2025-10-18 06:01:26
TXN000045869,ACC0002807,TOPUP,QRIS,102672,2025-03-22 14:39:43
TXN000045870,ACC0004604,WITHDRAWAL,QRIS,673239,2025-08-09 08:59:45
TXN000045871,ACC0005872,TOPUP,MOBILE_APP,195736,2026-03-11 03:48:17
TXN000045872,ACC0002670,INTEREST,MOBILE_APP,98950,2025-12-12 01:48:20
TXN000045873,ACC0000226,TOPUP,MOBILE_APP,2099232,2025-05-10 02:12:47
TXN000045874,ACC0000365,INTEREST,MOBILE_APP,935185,2025-05-27 08:18:47
TXN000045875,ACC0003072,WITHDRAWAL,MOBILE_APP,122715,2026-05-15 22:59:50
TXN000045876,ACC0001679,PAYMENT,MOBILE_APP,122389,2025-01-07 00:07:29
TXN000045877,ACC0000315,TRANSFER,QRIS,472901,2025-09-25 19:29:21
TXN000045878,ACC0002855,TOPUP,MOBILE_APP,345640,2025-10-31 03:42:16
TXN000045879,ACC0003453,TOPUP,VA,209615,2025-10-14 18:39:27
TXN000045880,ACC0002452,TRANSFER,MOBILE_APP,1590650,2025-06-29 12:28:54
TXN000045881,ACC0000902,TRANSFER,MOBILE_APP,1022308,2025-07-04 05:08:05
TXN000045882,ACC0002101,PAYMENT,MOBILE_APP,137664,2025-07-26 21:06:55
TXN000045883,ACC0002038,WITHDRAWAL,MOBILE_APP,465349,2025-03-06 11:35:14
TXN000045884,ACC0000980,PAYMENT,VA,437425,2026-01-09 06:45:30
TXN000045885,ACC0000086,PAYMENT,QRIS,469005,2025-03-31 02:21:36
TXN000045886,ACC0004813,TOPUP,MOBILE_APP,535666,2026-03-07 02:44:17
